City,Date,PM2.5,PM10,NO2,CO,SO2,AQI,Temp_Mean,Humidity_Mean,Wind_Speed_Max
Kolkata,2018-11-24,206.07,347.61,61.56,1.54,14.76,357.0,21.2,68,9.6
Kolkata,2018-11-25,243.93,378.31,71.59,1.64,11.52,389.0,21.7,70,9.8
Kolkata,2018-11-26,164.48,272.33,67.08,1.22,10.74,365.0,21.7,72,10.4
Kolkata,2018-11-27,99.56,175.44,56.48,1.01,6.29,291.0,22.1,70,9.7
Kolkata,2018-11-28,98.39,161.2,51.04,1.05,6.56,260.0,22.5,69,9.5
Kolkata,2018-11-29,105.53,176.31,42.3,1.19,7.1,282.0,22.6,61,7.7
Kolkata,2018-11-30,116.97,218.42,63.38,1.09,10.51,274.0,22.9,64,10.1
Kolkata,2018-12-01,153.41,254.9,71.93,1.27,20.5,308.0,22.3,61,9.4
Kolkata,2018-12-02,153.39,237.95,66.66,0.88,8.68,322.0,21.6,63,11.5
Kolkata,2018-12-03,168.37,285.2,73.9,1.18,10.41,332.0,21.3,66,10.9
Kolkata,2018-12-04,183.93,316.43,84.28,1.52,15.9,343.0,20.9,67,10.9
Kolkata,2018-12-05,239.87,371.23,96.54,1.46,16.57,388.0,19.8,70,9.7
Kolkata,2018-12-06,220.71,349.49,99.83,1.29,16.21,384.0,20.7,65,9.8
Kolkata,2018-12-07,267.93,418.89,104.89,1.74,24.28,425.0,19.8,66,11.5
Kolkata,2018-12-08,253.8,388.94,103.32,1.38,16.87,399.0,18.8,66,10.6
Kolkata,2018-12-09,227.13,386.88,107.29,1.11,12.85,418.0,18.6,65,10.8
Kolkata,2018-12-10,199.91,358.27,84.86,1.24,9.08,407.0,19.2,69,10.2
Kolkata,2018-12-11,211.39,343.07,62.62,1.29,13.58,381.0,20.6,67,8.0
Kolkata,2018-12-12,183.49,306.69,87.07,1.03,21.04,351.0,20.7,72,8.9
Kolkata,2018-12-13,130.86,227.88,74.48,0.85,14.05,325.0,21.5,66,8.8
Kolkata,2018-12-14,130.09,225.36,66.2,0.76,15.1,294.0,21.5,61,13.7
Kolkata,2018-12-15,133.61,228.39,75.68,0.71,19.18,291.0,20.9,57,13.3
Kolkata,2018-12-16,121.38,219.86,65.61,0.6,18.46,267.0,20.5,58,13.7
Kolkata,2018-12-17,116.95,187.51,54.68,0.6,10.33,276.0,18.9,84,14.4
Kolkata,2018-12-18,64.86,98.44,57.04,0.5,5.67,183.0,17.0,89,17.9
Kolkata,2018-12-19,74.22,121.56,64.36,0.61,12.18,133.0,17.0,82,14.0
Kolkata,2018-12-20,122.11,198.5,65.74,0.84,10.48,224.0,17.8,79,10.4
Kolkata,2018-12-21,204.44,325.61,69.69,1.36,11.34,340.0,16.9,77,10.9
Kolkata,2018-12-22,231.21,349.32,84.38,1.26,16.51,382.0,16.9,74,12.7
Kolkata,2018-12-23,204.65,303.95,84.79,0.86,13.09,371.0,17.1,77,11.6
Kolkata,2018-12-24,177.51,264.89,90.29,0.67,13.81,347.0,17.0,77,10.1
Kolkata,2018-12-25,209.44,341.74,105.53,1.07,15.73,356.0,16.6,71,11.3
Kolkata,2018-12-26,197.41,311.48,109.6,1.09,13.82,372.0,16.2,66,11.5
Kolkata,2018-12-27,258.54,384.73,137.35,1.54,17.99,390.0,15.7,69,12.8
Kolkata,2018-12-28,222.12,336.24,123.76,1.25,15.3,387.0,15.8,60,14.4
Kolkata,2018-12-29,237.11,348.02,120.58,1.26,16.06,379.0,14.8,63,13.7
Kolkata,2018-12-30,187.3,285.55,105.12,0.73,18.29,370.0,15.9,68,13.8
Kolkata,2018-12-31,177.21,276.41,99.5,0.86,17.07,341.0,16.6,70,11.3
Kolkata,2019-01-01,209.31,326.78,114.44,0.95,15.4,370.0,16.4,73,10.8
Kolkata,2019-01-02,172.39,261.09,107.85,0.87,15.62,351.0,17.0,72,9.6
Kolkata,2019-01-03,244.09,381.78,150.01,1.26,26.2,363.0,17.2,70,10.5
Kolkata,2019-01-04,264.84,385.24,124.79,1.13,17.16,431.0,16.8,68,10.5
Kolkata,2019-01-05,219.26,332.24,115.8,1.17,15.03,391.0,16.8,68,13.5
Kolkata,2019-01-06,159.43,252.16,103.2,0.89,15.71,346.0,17.3,71,10.6
Kolkata,2019-01-07,158.89,263.39,122.66,1.07,18.81,335.0,17.5,70,11.3
Kolkata,2019-01-08,175.47,265.22,95.12,1.07,15.88,335.0,18.4,67,13.2
Kolkata,2019-01-09,189.25,283.42,85.5,1.05,17.69,346.0,18.5,70,9.7
Kolkata,2019-01-10,227.08,326.44,105.92,1.19,17.29,369.0,18.0,71,9.3
Kolkata,2019-01-11,211.01,317.78,105.53,1.24,17.27,369.0,17.6,65,12.0
Kolkata,2019-01-12,264.75,385.31,94.91,1.42,18.51,405.0,17.4,70,12.2
Kolkata,2019-01-13,219.44,318.17,95.17,1.09,15.44,387.0,18.4,68,10.0
Kolkata,2019-01-14,282.9,417.05,124.83,1.67,26.99,408.0,19.1,70,10.4
Kolkata,2019-01-15,217.59,320.85,107.24,1.1,17.35,406.0,19.1,61,14.4
Kolkata,2019-01-16,157.3,255.7,87.29,1.26,20.9,338.0,17.0,61,10.2
Kolkata,2019-01-17,208.75,348.3,103.67,1.59,26.21,349.0,17.2,59,10.7
Kolkata,2019-01-18,230.95,363.72,127.63,1.84,22.4,381.0,18.6,60,9.5
Kolkata,2019-01-19,269.06,394.67,111.71,1.99,19.8,421.0,17.9,65,11.2
Kolkata,2019-01-20,252.42,392.0,95.09,1.64,19.09,407.0,18.0,67,10.4
Kolkata,2019-01-21,266.1,419.43,103.21,2.32,19.0,425.0,18.8,68,10.5
Kolkata,2019-01-22,304.74,469.32,148.03,2.75,20.1,463.0,19.6,70,10.6
Kolkata,2019-01-23,282.8,396.97,105.5,2.44,12.3,475.0,20.3,66,10.2
Kolkata,2019-01-24,214.45,322.12,101.91,1.67,13.85,391.0,21.5,65,9.2
Kolkata,2019-01-25,157.14,246.66,109.37,1.24,10.03,346.0,21.8,65,12.0
Kolkata,2019-01-26,126.08,203.17,88.24,0.77,11.32,299.0,22.5,60,16.2
Kolkata,2019-01-27,112.94,188.34,91.61,0.72,16.05,255.0,21.1,64,15.8
Kolkata,2019-01-28,112.49,180.14,78.76,0.68,13.26,258.0,20.2,68,14.1
Kolkata,2019-01-29,97.05,175.72,83.43,0.75,11.3,233.0,18.9,55,15.3
Kolkata,2019-01-30,103.58,181.31,95.34,0.76,16.51,242.0,17.1,47,11.9
Kolkata,2019-01-31,153.89,270.09,94.2,1.34,17.51,291.0,17.9,57,10.4
Kolkata,2019-02-01,163.65,273.34,107.37,1.21,15.86,331.0,19.1,62,10.2
Kolkata,2019-02-02,207.09,322.73,102.38,1.99,17.26,361.0,20.5,60,10.0
Kolkata,2019-02-03,183.64,336.02,95.84,1.84,17.89,356.0,20.4,58,11.8
Kolkata,2019-02-04,164.48,293.11,112.25,1.73,17.94,335.0,20.8,57,11.2
Kolkata,2019-02-05,169.86,290.85,103.89,1.67,20.74,337.0,20.4,58,14.9
Kolkata,2019-02-06,194.51,342.34,120.72,1.83,20.69,349.0,20.9,59,9.2
Kolkata,2019-02-07,180.67,295.97,130.54,1.62,20.81,350.0,22.6,68,9.5
Kolkata,2019-02-08,153.28,264.95,108.42,1.16,14.83,321.0,23.7,63,14.2
Kolkata,2019-02-09,113.11,167.61,50.87,0.79,11.0,275.0,22.4,65,16.9
Kolkata,2019-02-10,57.85,112.72,66.29,0.51,9.65,178.0,20.2,57,13.3
Kolkata,2019-02-11,90.05,161.6,87.23,0.75,14.16,167.0,19.0,59,13.8
Kolkata,2019-02-12,125.98,212.8,110.25,1.02,15.6,264.0,20.0,61,10.5
Kolkata,2019-02-13,130.91,254.19,120.07,1.34,23.16,288.0,21.4,58,10.8
Kolkata,2019-02-14,195.34,345.73,145.21,1.99,23.53,345.0,22.6,57,10.2
Kolkata,2019-02-15,206.83,339.86,136.64,1.79,22.63,360.0,23.7,57,11.5
Kolkata,2019-02-16,115.8,208.77,112.11,1.16,18.54,307.0,21.8,65,15.9
Kolkata,2019-02-17,96.52,160.84,86.76,0.85,13.68,229.0,22.3,66,14.0
Kolkata,2019-02-18,113.34,183.53,103.33,1.0,12.89,240.0,21.7,54,10.3
Kolkata,2019-02-19,152.16,245.83,115.61,1.15,17.81,295.0,23.8,67,11.3
Kolkata,2019-02-20,95.73,159.86,68.68,0.91,12.49,236.0,25.4,69,12.7
Kolkata,2019-02-21,157.09,272.5,108.51,1.26,20.43,278.0,25.4,65,9.4
Kolkata,2019-02-22,94.94,158.75,78.13,0.83,25.43,247.0,26.5,68,11.4
Kolkata,2019-02-23,106.79,193.57,96.13,1.1,16.1,224.0,27.5,60,13.6
Kolkata,2019-02-24,114.95,221.88,81.62,0.86,13.3,286.0,26.4,53,11.9
Kolkata,2019-02-25,81.45,131.38,78.12,0.79,8.47,205.0,23.7,73,15.6
Kolkata,2019-02-26,49.4,75.42,53.47,0.73,3.7,135.0,21.2,90,18.7
Kolkata,2019-02-27,28.96,42.82,52.86,0.59,2.95,76.0,22.3,83,23.4
Kolkata,2019-02-28,36.08,52.25,56.9,0.73,5.14,75.0,21.3,81,17.4
Kolkata,2019-03-01,60.77,107.96,73.06,0.89,8.9,141.0,20.4,70,12.2
Kolkata,2019-03-02,85.85,146.83,86.08,1.09,8.6,199.0,19.9,68,9.7
Kolkata,2019-03-03,114.86,202.87,118.46,1.45,16.2,256.0,21.3,72,8.4
Kolkata,2019-03-04,97.47,170.15,71.62,0.89,9.85,242.0,22.9,86,13.6
Kolkata,2019-03-05,56.44,109.62,56.65,0.9,5.93,129.0,23.2,86,11.1
Kolkata,2019-03-06,73.88,124.15,54.43,0.97,7.96,144.0,23.6,82,10.3
Kolkata,2019-03-07,89.06,167.12,74.58,1.0,11.84,212.0,22.8,73,13.0
Kolkata,2019-03-08,82.36,165.43,107.66,0.97,13.53,184.0,22.6,64,10.9
Kolkata,2019-03-09,85.52,175.94,100.33,0.82,16.01,200.0,22.9,70,10.5
Kolkata,2019-03-10,66.32,122.77,45.85,0.72,7.45,162.0,25.0,82,20.3
Kolkata,2019-03-11,64.17,127.44,54.17,0.8,5.58,101.0,25.9,84,9.1
Kolkata,2019-03-12,90.0,154.9,60.81,0.71,19.58,189.0,26.5,80,13.8
Kolkata,2019-03-13,68.87,119.24,53.15,0.77,12.43,150.0,27.5,81,10.8
Kolkata,2019-03-14,89.98,140.82,58.04,0.74,13.13,178.0,27.7,80,14.1
Kolkata,2019-03-15,88.46,155.33,85.21,0.83,13.91,207.0,27.4,73,8.7
Kolkata,2019-03-16,52.9,100.16,80.34,0.65,13.23,130.0,26.8,72,13.6
Kolkata,2019-03-17,75.4,132.31,54.28,0.7,9.02,131.0,26.0,78,30.2
Kolkata,2019-03-18,48.07,108.15,91.18,0.65,10.32,119.0,23.6,72,12.6
Kolkata,2019-03-19,60.48,103.34,64.8,0.63,15.86,122.0,25.0,74,12.7
Kolkata,2019-03-20,67.03,118.0,67.43,0.64,12.53,115.0,26.3,79,15.5
Kolkata,2019-03-21,60.11,97.86,35.17,0.54,8.64,144.0,27.3,78,14.1
Kolkata,2019-03-22,50.03,83.88,39.61,0.57,9.5,98.0,27.2,81,14.3
Kolkata,2019-03-23,67.63,122.27,89.77,0.79,11.87,114.0,27.2,68,10.1
Kolkata,2019-03-24,81.82,152.03,93.58,0.88,12.09,192.0,25.9,55,10.9
Kolkata,2019-03-25,100.22,210.26,110.56,1.04,16.5,226.0,26.8,62,11.2
Kolkata,2019-03-26,82.49,174.78,51.51,0.63,7.53,214.0,27.1,66,13.9
Kolkata,2019-03-27,62.36,134.81,71.64,0.57,18.68,141.0,25.9,65,14.9
Kolkata,2019-03-28,61.16,119.54,48.98,0.61,7.42,133.0,27.3,75,11.9
Kolkata,2019-03-29,53.72,103.52,41.28,0.47,6.59,116.0,27.7,77,17.8
Kolkata,2019-03-30,54.17,105.96,36.1,0.56,5.71,96.0,28.6,75,14.9
Kolkata,2019-03-31,50.23,92.3,26.9,0.57,4.4,106.0,27.7,80,33.3
Kolkata,2019-04-01,27.98,57.67,25.23,0.5,2.04,74.0,28.3,78,21.0
Kolkata,2019-04-02,47.53,89.35,35.26,0.61,3.68,69.0,28.1,79,16.4
Kolkata,2019-04-03,43.55,90.75,24.63,0.47,2.55,88.0,28.2,78,14.8
Kolkata,2019-04-04,41.47,80.25,26.11,0.43,4.67,83.0,28.5,78,18.5
Kolkata,2019-04-05,43.05,81.36,27.52,0.44,3.5,79.0,27.6,80,20.5
Kolkata,2019-04-06,41.82,82.13,49.86,0.54,9.6,86.0,26.8,80,14.5
Kolkata,2019-04-07,33.47,58.14,38.47,0.55,7.76,79.0,25.7,80,26.1
Kolkata,2019-04-08,34.9,64.37,41.84,0.5,7.44,77.0,27.4,80,17.6
Kolkata,2019-04-09,36.38,65.76,38.87,0.5,6.02,68.0,27.2,81,16.7
Kolkata,2019-04-10,30.36,55.27,42.5,0.55,2.42,66.0,26.8,82,16.9
Kolkata,2019-04-11,36.29,63.16,26.02,0.52,2.6,60.0,28.4,83,14.8
Kolkata,2019-04-12,34.96,61.52,27.69,0.5,3.84,63.0,28.9,82,13.3
Kolkata,2019-04-13,38.4,74.74,28.18,0.52,5.79,73.0,29.4,80,16.2
Kolkata,2019-04-14,37.68,63.15,21.81,0.48,4.64,67.0,29.5,80,18.0
Kolkata,2019-04-15,37.91,67.16,22.37,0.45,5.11,68.0,30.0,81,16.2
Kolkata,2019-04-16,52.47,101.54,23.38,0.45,5.58,79.0,29.3,81,14.9
Kolkata,2019-04-17,64.22,123.58,30.87,0.46,8.33,119.0,27.7,81,25.7
Kolkata,2019-04-18,76.6,171.99,48.4,0.72,17.22,169.0,28.7,68,8.4
Kolkata,2019-04-19,77.82,151.69,49.19,0.6,14.5,166.0,28.3,73,10.4
Kolkata,2019-04-20,55.14,98.35,36.19,0.6,16.72,135.0,28.4,67,12.1
Kolkata,2019-04-21,41.44,75.8,21.25,0.52,4.77,86.0,27.7,76,20.8
Kolkata,2019-04-22,47.76,85.76,36.57,0.58,8.1,87.0,27.3,76,8.2
Kolkata,2019-04-23,38.95,72.86,38.57,0.54,7.66,87.0,28.2,79,9.8
Kolkata,2019-04-24,36.62,66.55,31.87,0.46,5.21,80.0,29.2,76,11.6
Kolkata,2019-04-25,32.45,59.51,28.57,0.45,4.26,65.0,29.9,73,16.3
Kolkata,2019-04-26,40.39,79.62,27.81,0.44,3.16,66.0,30.3,75,19.2
Kolkata,2019-04-27,46.78,89.61,26.3,0.48,4.1,85.0,31.0,75,23.1
Kolkata,2019-04-28,37.93,77.14,18.8,0.42,3.48,82.0,31.2,75,22.0
Kolkata,2019-04-29,27.48,102.42,19.63,0.37,3.31,78.0,30.7,75,24.7
Kolkata,2019-04-30,24.32,141.78,20.32,0.4,4.82,120.0,30.1,72,28.3
Kolkata,2019-05-01,19.24,94.91,20.4,0.36,2.76,73.0,30.4,72,25.4
Kolkata,2019-05-02,17.81,83.54,21.57,0.34,1.99,36.0,29.6,77,19.5
Kolkata,2019-05-03,16.59,56.12,15.73,0.41,1.73,38.0,27.5,88,33.5
Kolkata,2019-05-04,22.34,39.22,25.68,0.55,2.6,49.0,26.6,83,41.8
Kolkata,2019-05-05,55.45,108.43,34.48,0.72,3.14,86.0,28.7,81,19.5
Kolkata,2019-05-06,55.4,127.11,17.34,0.47,1.93,108.0,30.2,81,20.7
Kolkata,2019-05-07,61.78,126.2,20.39,0.53,1.52,116.0,30.2,80,20.5
Kolkata,2019-05-08,67.4,133.0,21.14,0.49,1.44,122.0,30.7,79,17.4
Kolkata,2019-05-09,66.57,132.1,17.89,0.46,1.67,124.0,30.7,80,19.4
Kolkata,2019-05-10,65.47,129.42,14.69,0.49,1.82,126.0,31.0,80,20.7
Kolkata,2019-05-11,55.4,121.13,13.92,0.47,1.57,117.0,30.8,79,19.8
Kolkata,2019-05-12,53.61,109.67,9.9,0.42,1.33,107.0,31.0,78,19.6
Kolkata,2019-05-13,47.28,97.99,10.62,0.42,1.62,100.0,30.9,79,22.7
Kolkata,2019-05-14,37.4,82.31,15.49,0.48,2.39,84.0,30.4,77,15.7
Kolkata,2019-05-15,42.19,88.6,18.89,0.5,1.78,98.0,30.5,78,20.9
Kolkata,2019-05-16,44.95,87.16,18.96,0.57,1.87,90.0,31.0,73,19.8
Kolkata,2019-05-17,52.68,96.98,16.16,0.52,1.64,93.0,31.5,76,19.9
Kolkata,2019-05-18,50.03,99.23,11.08,0.45,1.79,96.0,32.1,75,18.9
Kolkata,2019-05-19,51.42,96.62,10.61,0.47,2.71,96.0,31.3,78,19.9
Kolkata,2019-05-20,43.74,91.54,12.33,0.49,2.54,92.0,31.3,77,18.8
Kolkata,2019-05-21,38.55,88.64,12.6,0.5,1.78,90.0,31.3,74,19.5
Kolkata,2019-05-22,40.31,91.94,11.04,0.52,3.0,86.0,31.8,74,21.2
Kolkata,2019-05-23,32.48,72.04,8.92,0.47,2.35,82.0,30.9,75,23.9
Kolkata,2019-05-24,33.18,79.78,14.65,0.45,2.93,74.0,31.5,74,24.8
Kolkata,2019-05-25,30.37,66.61,16.78,0.49,2.61,75.0,30.8,78,24.4
Kolkata,2019-05-26,36.76,72.29,19.38,0.51,2.58,66.0,31.5,76,21.3
Kolkata,2019-05-27,47.25,92.1,13.59,0.47,2.36,87.0,31.6,75,23.2
Kolkata,2019-05-28,43.54,89.93,13.04,0.47,2.24,89.0,31.6,75,18.8
Kolkata,2019-05-29,44.23,87.26,11.82,0.5,2.25,86.0,31.8,74,21.5
Kolkata,2019-05-30,37.55,77.52,12.2,0.45,2.49,83.0,31.3,73,22.1
Kolkata,2019-05-31,31.79,71.66,10.25,0.4,2.38,76.0,31.1,72,29.4
Kolkata,2019-06-01,36.25,69.53,17.79,0.4,2.88,76.0,31.0,74,19.6
Kolkata,2019-06-02,28.84,57.42,14.42,0.36,2.42,69.0,29.3,82,24.9
Kolkata,2019-06-03,31.32,57.27,21.29,0.43,4.37,71.0,29.1,82,20.4
Kolkata,2019-06-04,31.93,60.06,15.65,0.37,3.28,72.0,29.1,84,24.2
Kolkata,2019-06-05,27.66,47.01,18.32,0.39,1.7,61.0,29.1,87,23.9
Kolkata,2019-06-06,20.3,34.49,17.88,0.42,1.82,48.0,28.1,88,13.1
Kolkata,2019-06-07,19.04,33.84,17.24,0.43,1.89,49.0,27.5,88,18.1
Kolkata,2019-06-08,15.87,29.35,14.2,0.41,1.87,47.0,28.5,84,11.9
Kolkata,2019-06-09,31.08,48.86,17.2,0.42,2.49,64.0,29.4,84,15.7
Kolkata,2019-06-10,34.28,62.72,12.48,0.39,1.65,80.0,30.6,81,20.7
Kolkata,2019-06-11,31.04,58.4,14.17,0.36,1.6,70.0,30.4,81,19.9
Kolkata,2019-06-12,32.61,64.75,11.68,0.36,2.74,67.0,30.7,83,18.2
Kolkata,2019-06-13,43.52,75.56,24.24,0.54,3.09,94.0,30.9,81,11.9
Kolkata,2019-06-14,52.05,89.17,22.9,0.54,1.73,101.0,31.8,79,13.5
Kolkata,2019-06-15,37.14,65.3,20.89,0.35,1.96,88.0,31.1,81,22.5
Kolkata,2019-06-16,31.52,60.8,14.72,0.38,3.11,79.0,31.5,78,18.7
Kolkata,2019-06-17,50.58,107.48,23.6,0.55,3.31,82.0,32.1,76,16.9
Kolkata,2019-06-18,48.86,86.87,26.06,0.53,2.0,105.0,31.7,79,15.6
Kolkata,2019-06-19,50.99,92.07,24.86,0.52,2.0,95.0,31.6,79,16.5
Kolkata,2019-06-20,41.77,77.35,28.04,0.54,1.86,92.0,30.4,82,22.2
Kolkata,2019-06-21,19.24,38.81,20.06,0.43,1.5,54.0,28.5,87,19.7
Kolkata,2019-06-22,19.23,36.22,16.82,0.39,1.72,46.0,28.8,83,23.7
Kolkata,2019-06-23,17.54,35.32,13.16,0.34,1.73,57.0,29.2,83,18.9
Kolkata,2019-06-24,26.09,53.43,15.61,0.34,2.1,56.0,30.1,79,17.3
Kolkata,2019-06-25,21.93,52.12,13.39,0.33,2.72,61.0,30.7,77,19.5
Kolkata,2019-06-26,19.68,44.36,11.86,0.3,2.67,54.0,30.7,76,22.3
Kolkata,2019-06-27,22.86,49.27,15.6,0.33,3.46,62.0,30.3,79,23.5
Kolkata,2019-06-28,31.59,58.52,20.55,0.47,4.35,73.0,30.4,83,16.1
Kolkata,2019-06-29,44.03,76.1,21.47,0.64,3.01,78.0,29.9,85,13.4
Kolkata,2019-06-30,47.54,82.48,25.12,0.74,3.3,98.0,29.7,84,10.8
Kolkata,2019-07-01,23.16,48.3,16.39,0.57,2.59,71.0,28.7,85,22.7
Kolkata,2019-07-02,17.6,30.71,13.65,0.51,3.24,45.0,28.1,88,22.7
Kolkata,2019-07-03,20.48,39.15,17.47,0.52,3.08,58.0,28.6,85,15.7
Kolkata,2019-07-04,32.09,63.73,18.55,0.55,5.49,68.0,29.3,84,16.8
Kolkata,2019-07-05,27.6,54.31,17.39,0.53,4.27,67.0,28.4,87,15.2
Kolkata,2019-07-06,28.76,52.07,22.06,0.56,6.02,58.0,27.7,90,13.3
Kolkata,2019-07-07,19.65,40.85,14.68,0.45,5.95,52.0,28.4,84,21.2
Kolkata,2019-07-08,27.94,60.83,16.38,0.41,6.28,56.0,29.4,82,19.9
Kolkata,2019-07-09,26.94,60.03,17.39,0.45,7.35,64.0,29.5,82,24.0
Kolkata,2019-07-10,26.2,52.69,19.62,0.5,5.65,60.0,29.2,85,21.1
Kolkata,2019-07-11,28.7,56.45,21.13,0.46,5.54,64.0,29.5,83,23.4
Kolkata,2019-07-12,29.63,57.5,20.11,0.44,8.5,66.0,29.2,85,20.9
Kolkata,2019-07-13,35.3,69.72,17.32,0.46,7.89,69.0,29.5,83,19.9
Kolkata,2019-07-14,41.91,75.46,17.21,0.48,12.4,83.0,30.6,78,17.7
Kolkata,2019-07-15,45.48,92.7,25.17,0.49,11.54,97.0,30.5,80,15.7
Kolkata,2019-07-16,43.74,82.52,28.64,0.63,8.71,97.0,30.5,81,10.5
Kolkata,2019-07-17,57.6,104.21,27.41,0.79,4.6,106.0,30.4,82,9.8
Kolkata,2019-07-18,44.18,81.77,20.98,0.48,4.01,91.0,30.2,82,13.6
Kolkata,2019-07-19,15.02,30.29,14.16,0.37,2.56,53.0,29.8,81,16.4
Kolkata,2019-07-20,22.92,44.3,14.3,0.39,2.49,44.0,29.7,80,18.4
Kolkata,2019-07-21,25.98,47.27,13.27,0.4,5.23,54.0,30.1,78,18.7
Kolkata,2019-07-22,19.9,43.33,14.33,0.37,3.5,50.0,30.2,78,20.2
Kolkata,2019-07-23,16.06,34.69,14.13,0.37,4.71,47.0,30.4,75,19.5
Kolkata,2019-07-24,14.63,33.81,18.29,0.38,6.15,44.0,30.2,79,16.4
Kolkata,2019-07-25,36.9,63.34,31.77,0.54,9.84,60.0,28.5,89,12.5
Kolkata,2019-07-26,32.16,50.27,27.46,0.52,4.1,66.0,27.4,93,9.4
Kolkata,2019-07-27,25.09,40.45,26.5,0.54,3.04,56.0,27.5,90,16.0
Kolkata,2019-07-28,12.07,23.33,13.68,0.41,2.55,43.0,27.7,88,23.1
Kolkata,2019-07-29,10.12,20.56,17.97,0.44,2.34,33.0,27.7,87,28.4
Kolkata,2019-07-30,21.44,43.61,23.09,0.5,2.65,44.0,28.8,82,24.0
Kolkata,2019-07-31,23.4,48.28,25.37,0.52,3.43,54.0,29.0,81,16.5
Kolkata,2019-08-01,23.61,44.79,25.41,0.5,5.62,59.0,28.5,84,14.4
Kolkata,2019-08-02,17.93,34.63,19.92,0.51,4.42,46.0,28.3,87,17.6
Kolkata,2019-08-03,25.22,40.82,21.29,0.62,4.23,64.0,28.5,88,16.7
Kolkata,2019-08-04,39.37,62.25,24.23,0.78,2.99,64.0,28.8,86,11.3
Kolkata,2019-08-05,33.97,57.32,22.84,0.7,2.75,73.0,29.7,84,10.8
Kolkata,2019-08-06,25.88,45.47,24.85,0.6,3.4,65.0,29.0,87,23.6
Kolkata,2019-08-07,9.07,16.56,11.38,0.35,2.12,38.0,27.6,89,37.0
Kolkata,2019-08-08,11.36,22.78,16.73,0.4,2.49,34.0,27.6,89,24.4
Kolkata,2019-08-09,21.7,45.74,20.52,0.48,8.29,43.0,29.2,82,14.4
Kolkata,2019-08-10,32.78,58.33,30.56,0.71,5.93,61.0,29.4,86,9.9
Kolkata,2019-08-11,45.57,75.21,34.18,0.79,5.42,105.0,29.5,86,12.7
Kolkata,2019-08-12,29.86,51.62,25.7,0.65,5.07,68.0,27.9,90,13.0
Kolkata,2019-08-13,13.17,22.97,18.01,0.49,3.5,48.0,27.6,89,23.7
Kolkata,2019-08-14,29.6,54.22,21.27,0.44,3.99,45.0,28.3,85,24.0
Kolkata,2019-08-15,25.81,40.62,17.72,0.47,4.27,56.0,28.0,90,17.1
Kolkata,2019-08-16,27.99,47.39,19.07,0.55,2.63,51.0,28.3,90,14.1
Kolkata,2019-08-17,20.92,26.95,19.29,0.57,2.14,48.0,27.0,94,11.5
Kolkata,2019-08-18,18.3,24.3,13.58,0.46,2.49,46.0,27.2,87,25.3
Kolkata,2019-08-19,13.95,30.32,15.32,0.44,2.37,39.0,28.6,84,20.5
Kolkata,2019-08-20,27.41,46.94,24.09,0.49,4.33,50.0,28.9,85,14.3
Kolkata,2019-08-21,30.31,52.58,19.12,0.43,3.01,58.0,29.2,86,13.9
Kolkata,2019-08-22,31.91,55.66,22.73,0.44,3.74,64.0,28.9,87,13.9
Kolkata,2019-08-23,18.15,30.42,21.49,0.5,2.54,62.0,28.5,87,14.2
Kolkata,2019-08-24,18.41,32.41,36.97,0.52,2.6,55.0,27.1,91,13.8
Kolkata,2019-08-25,13.74,24.22,17.02,0.4,2.63,50.0,27.4,89,21.4
Kolkata,2019-08-26,12.82,22.87,18.34,0.41,3.91,49.0,27.4,88,17.3
Kolkata,2019-08-27,16.68,28.91,17.33,0.42,3.03,43.0,28.4,85,14.1
Kolkata,2019-08-28,24.71,40.02,21.28,0.5,3.24,51.0,28.2,88,17.7
Kolkata,2019-08-29,14.31,29.09,19.6,0.44,2.95,54.0,28.5,86,17.4
Kolkata,2019-08-30,18.83,36.56,16.93,0.4,2.92,47.0,29.1,84,13.3
Kolkata,2019-08-31,16.54,35.74,14.93,0.38,3.43,40.0,29.2,82,11.5
Kolkata,2019-09-01,26.16,50.5,20.14,0.48,3.54,50.0,28.5,87,10.3
Kolkata,2019-09-02,15.99,32.01,19.0,0.5,2.98,53.0,28.1,88,13.8
Kolkata,2019-09-03,10.64,19.67,14.85,0.46,3.06,48.0,28.3,88,16.3
Kolkata,2019-09-04,10.37,21.58,10.63,0.39,3.71,39.0,28.2,88,19.7
Kolkata,2019-09-05,10.02,21.17,12.4,0.38,3.44,34.0,28.3,87,18.0
Kolkata,2019-09-06,8.77,20.17,13.0,0.36,3.66,34.0,28.4,85,24.5
Kolkata,2019-09-07,11.06,21.3,13.9,0.42,3.3,34.0,28.3,87,23.6
Kolkata,2019-09-08,12.63,23.51,15.62,0.42,3.04,36.0,28.4,88,18.4
Kolkata,2019-09-09,18.89,33.89,15.5,0.4,4.14,49.0,28.3,88,15.7
Kolkata,2019-09-10,20.96,43.09,12.27,0.39,3.36,49.0,28.8,88,17.0
Kolkata,2019-09-11,15.06,34.89,17.5,0.46,3.91,50.0,27.1,92,14.2
Kolkata,2019-09-12,18.3,34.87,19.49,0.45,3.62,43.0,26.6,93,20.3
Kolkata,2019-09-13,13.73,39.58,17.01,0.38,4.15,44.0,27.7,89,20.0
Kolkata,2019-09-14,18.34,50.45,18.52,0.39,4.57,59.0,28.1,87,18.3
Kolkata,2019-09-15,22.12,54.31,15.75,0.34,7.32,74.0,28.9,87,12.6
